"filename";"color";"type";"value"
"2010-33517-06.pdf";"255,240,102";"0";"информационно-измерительная Система автоматизированная коммерческого информационно-измерительная учета электроэнергии коммерческого (АИИС КУЭ) тяговых учета электроэнергии подстанций ОАО (АИИС ""Российские КУЭ) тяговых Железные подстанций Дороги"" в ОАО ОАО границах ""Российские ОАО ""Ставропольэнерго"" Железные Дороги"" ""Ставропольэнерго"" Дороги"" в границах ОАО ""Ставропольэнерго"" Изготовлена ОАО ""Российские ""Ставропольэнерго"" Железные ""Ставропольэнерго"" Железные"
"2010-33517-06.pdf";"142,221,249";"2";"Основная погрешность ИК, f%"
"2010-33517-06.pdf";"142,221,249";"2";"1,0"
"2010-33520-06.pdf";"255,255,0";"0";"информационно-измерительная Система автоматизированная коммерческого информационно-измерительная учета электроэнергии коммерческого учета электроэнергии (АИИС КУЭ) тяговых подстанций ОАО (АИИС ""Российские КУЭ) тяговых Железные подстанций Дороги"" ОАО в границах ""Российские ОАО Железные ""Бурятэнерго"" Дороги"" в границах ОАО ""Бурятэнерго"""
"2010-33520-06.pdf";"0,174,237";"2";"Доверительные границы относительной погрешности результата измерений количества учтенной активной электрической энергии"
"2010-33520-06.pdf";"0,174,237";"2";"0 , 0 5 1 Н | Ii < 0 , 2 l H i 1,8 2,5 2,9 2,2 2,8 З Д"
"2010-38504-08.pdf";"255,255,0";"0";"Система информационно-изме- рительная автоматизированная коммерческого учета электроэнергии ОАО «Кондровская бумажная компания»"
"2010-38504-08.pdf";"0,174,237";"2";"Границы допускаемой относительной погрешности"
"2010-38504-08.pdf";"0,174,237";"2";"0,5 инд., 0,5 емк. 5,9 3,2 5,5 3,0 3,2 2,1"
"2010-43545-10.pdf";"255,255,0";"0";"полигон ПРОСТРАНСТВЕННЫЙ ЭТАЛОННЫЙ ((ОМСКИЙ"
"2010-43545-10.pdf";"0,174,237";"2";"± 5"
"2010-43545-10.pdf";"0,255,0";"1";"м"
"2010-43584-10.pdf";"255,255,0";"0";"Гири 2000 М1"
"2010-43584-10.pdf";"0,255,0";"1";"ю"
"2010-43584-10.pdf";"0,174,237";"2";"Пределы допускаемых отклонений от номинального значения массы, г для гирь"
"2010-43584-10.pdf";"0,174,237";"2";"±200"
"2010-43696-10.pdf";"255,254,10";"0";"дискретного Дозаторы действия воды тензометрические дискретного Дозаторы действия воды ДВТ тензометрические дискретного Дозаторы действия воды ДВТ"
"2010-43696-10.pdf";"55,229,0";"1";"кг"
"2010-43696-10.pdf";"55,229,255";"2";"Предел допускаемых Предел допускаемых отклонений допускаемых отклонений действительных отклонений действительных значений массы действительных значений массы дозы среднего значений массы дозы среднего значения, % дозы среднего значения, среднего %"
"2010-43696-10.pdf";"55,229,255";"2";"±0,5"
"2010-43732-10.pdf";"255,255,0";"0";"Аппаратура геодезическая спутниковая одночастотная КНС ГЛОНАСС/GPS GS1{1700 CSX"
"2010-43732-10.pdf";"0,174,237";"2";"высоте Средняя в квадратическая режиме «Статика», погрешность более: (СКП) измерений приращений координат в плане и по высоте - в режиме «Статика», не более:"
"2010-43732-10.pdf";"0,174,237";"2";"в плане	 высоте	 	 8 5 мм + + 2 1 . . 10-6 10-6 •D, •D; - по высоте	 	 8 мм + базиса, 2 . 10-6 •D, мм."
"2010-43802-10.pdf";"124,240,102";"1";"- Верхние постоянный пределы ток измеряемых токов,"
"2010-43802-10.pdf";"142,221,249";"2";"± 3"
"2010-43802-10.pdf";"142,221,249";"2";"Пределы коэффициента допускаемой передачи погрешности тока, % коэффициента (на постоянном передачи токе) тока, % (на постоянном токе) Задержка сигнала, нс,"
"2010-43814-10.pdf";"255,255,0";"0";"Расходомер НЕМ ЗОЗОК"
"2010-43814-10.pdf";"0,255,0";"1";"м3/ч"
"2010-43814-10.pdf";"0,174,237";"2";"Пределы допускаемой относительной погрешности, °/о	 0,50;"
"2010-43827-10.pdf";"255,240,102";"0";"Счетчики активной энергии электромеханические однофазные ЛАДОГА 1"
"2010-43827-10.pdf";"124,240,102";"1";"Базовый (максимальный) ток,"
"2010-43827-10.pdf";"124,240,102";"1";"А"
"2010-43874-10.pdf";"255,255,0";"0";"Термометры сопротивлении платиновые модели ЕМ24"
"2010-43874-10.pdf";"0,255,0";"1";"°С""1"
"2010-43874-10.pdf";"0,174,237";"2";"Пределы допускаемого отклонения сопротивления ТС от НСХ в температурном эквиваленте, °С-	 f(0,30 + 0,0051!])"
"2010-43886-10.pdf";"255,255,0";"0";"Весы электронные для взвешивания жидкого металла ВПК-100"
"2010-43886-10.pdf";"0,255,0";"1";"т"
"2010-43886-10.pdf";"0,174,237";"2";"Пределы допускаемой погрешности при эксплуатации, эксплуатации, кг"
"2010-43886-10.pdf";"0,174,237";"2";"± 300"
"2010-43999-10.pdf";"255,240,102";"0";"Аппаратура спутниковая геодезическая спутниковая GSOS, LEICA LEICA GSOS, LEICA GS06"
"2010-43999-10.pdf";"142,221,249";"2";"мм"
"2010-43999-10.pdf";"124,240,102";"1";"мм"
"2010-43999-10.pdf";"124,240,102";"1";"0 10"" расстояние •D) мм в"
"2010-44028-10.pdf";"255,240,102";"0";"1000 Ключи Р, 1500 моментные Р, (далее предельные - ключи) предназначены моделей 550, 800, для 1000, воспроизведения 1500, 550 ТН крутящего (ТН Р), 550 момента Р, 800 Р, силы 1000 силы 1000 с установленной Р, 1500 Р,"
"2010-44028-10.pdf";"124,240,102";"1";"Н•м"
"2010-44028-10.pdf";"142,221,249";"2";"±3"
"2010-44028-10.pdf";"124,240,102";"1";"Н•м"
"2010-44028-10.pdf";"142,221,249";"2";"±3"
"2010-44188-10.pdf";"255,255,0";"0";"Весы товарные Н'%У"
"2010-44188-10.pdf";"0,255,0";"1";"кг"
"2010-44188-10.pdf";"0,174,237";"2";"Пределы	 допускаемой	 погрешности взвешивания при поверке и в эксплуата- ции,	 г:"
"2010-44188-10.pdf";"0,174,237";"2";"св. 2000е до НПВ вкл."
"2010-44188-10.pdf";"0,174,237";"2";"30 (б0)"
"2010-44265-10.pdf";"255,240,102";"0";"Трансформаторы напряжения \ ЕЕ 72,5"
"2010-44265-10.pdf";"124,240,102";"1";"кВ"
"2010-44265-10.pdf";"124,240,102";"1";"номинальные наибольшее рабочее первичные напряжение, напряжения,"
"2010-44282-10.pdf";"255,255,0";"0";"Станки балансировочные SICE S"
"2010-44282-10.pdf";"0,255,0";"1";"г:"
"2010-44282-10.pdf";"0,174,237";"2";"Пределы допускаемой отно- сительной погрешности изме- рений	 величины неуравно- вешенной массы дисбаланса, -для колес легковых авто- транспортных : от 0 до 100 г включительно свыше 100 г до 999 г"
"2010-44282-10.pdf";"0,174,237";"2";"f3"
"2010-44327-10.pdf";"255,240,102";"0";"Система измерительная ческой ТРЦ «Оккервиль энергии автоматизированная коммерческого и » мощности (АИИС информационно- учета КУЭ) электри- ТРЦ «Оккервиль »"
"2010-44327-10.pdf";"142,221,249";"2";"погрешностей) Пределы измерения допускаемых активной относительных и реактивной погрешностей электрической (приписанные энергии и мощности, значения °/о, для погрешностей) рабочих погрешностей) рабочих условий"
